AudienceID,LotameID,y,Name,Type,fullVisitorId,browser,operatingSystem,operatingSystemVersion,isMobile,mobileDeviceBranding,mobileDeviceModel,mobileInputSelector,mobileDeviceInfo,mobileDeviceMarketingName,screenResolution,language,continent,subContinent,country,region,city,sec,sub_sec,pageTitle,url,onPageTime,nextTime,user_active_days,total_visit_counts,total_unique_session,total_time_spent,time_spent_per_session,timeOnPage,GAClientId,cookie_id
809023,81f5fed7165c2ab7995465dbf6d5ee61,5000,RMG - 1PD - Declared - HHI - RM1.5K - RM5K	,HHI,1483772560735865731,Chrome,Windows,10,False,,,,(not set),,1366x768,en-us,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/news/,/nation/,Indonesian authorities to take over search for missing Dutch diver,https://www.nst.com.my/news/nation/2022/04/787290/indonesian-authorities-take-over-search-missing-dutch-diver,682737,790256,7,634,7,101631.0,822.0,107519,345467720.1512180611,5LgVxDgzLA5I6DDi
809023,81f5fed7165c2ab7995465dbf6d5ee61,5000,RMG - 1PD - Declared - HHI - RM1.5K - RM5K	,HHI,1483772560735865731,Chrome,Windows,10,False,,,,(not set),,1366x768,en-us,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/lifestyle,,Life & Times | New Straits Times,https://www.nst.com.my/lifestyle,790256,790555,7,634,7,101631.0,822.0,299,345467720.1512180611,5LgVxDgzLA5I6DDi
809023,81f5fed7165c2ab7995465dbf6d5ee61,5000,RMG - 1PD - Declared - HHI - RM1.5K - RM5K	,HHI,1483772560735865731,Chrome,Windows,10,False,,,,(not set),,1366x768,en-us,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/lifestyle,,Life & Times | New Straits Times,https://www.nst.com.my/lifestyle,790555,821983,7,634,7,101631.0,822.0,31428,345467720.1512180611,5LgVxDgzLA5I6DDi
809023,81f5fed7165c2ab7995465dbf6d5ee61,5000,RMG - 1PD - Declared - HHI - RM1.5K - RM5K	,HHI,1483772560735865731,Chrome,Windows,10,False,,,,(not set),,1366x768,en-us,Asia,Southeast Asia,Malaysia,Selangor,Shah Alam,/news,,New Straits Times,https://www.nst.com.my/news,91,123129,7,634,7,101631.0,1576.0,123038,345467720.1512180611,5LgVxDgzLA5I6DDi
809023,81f5fed7165c2ab7995465dbf6d5ee61,5000,RMG - 1PD - Declared - HHI - RM1.5K - RM5K	,HHI,1483772560735865731,Chrome,Windows,10,False,,,,(not set),,1366x768,en-us,Asia,Southeast Asia,Malaysia,Selangor,Shah Alam,/news/,/crime-courts/,Technician stabbed to death in fight,https://www.nst.com.my/news/crime-courts/2022/03/783365/technician-stabbed-death-fight,123129,1072027,7,634,7,101631.0,1576.0,948898,345467720.1512180611,5LgVxDgzLA5I6DDi
809023,81f5fed7165c2ab7995465dbf6d5ee61,5000,RMG - 1PD - Declared - HHI - RM1.5K - RM5K	,HHI,1483772560735865731,Chrome,Windows,10,False,,,,(not set),,1366x768,en-us,Asia,Southeast Asia,Malaysia,Selangor,Shah Alam,/world,,New Straits Times,https://www.nst.com.my/world,1072027,1320539,7,634,7,101631.0,1576.0,248512,345467720.1512180611,5LgVxDgzLA5I6DDi
809023,81f5fed7165c2ab7995465dbf6d5ee61,5000,RMG - 1PD - Declared - HHI - RM1.5K - RM5K	,HHI,1483772560735865731,Chrome,Windows,10,False,,,,(not set),,1366x768,en-us,Asia,Southeast Asia,Malaysia,Selangor,Shah Alam,/world/,/world/,Scientists find microplastics in blood for first time,https://www.nst.com.my/world/world/2022/03/783283/scientists-find-microplastics-blood-first-time,1320539,1489267,7,634,7,101631.0,1576.0,168728,345467720.1512180611,5LgVxDgzLA5I6DDi
809023,81f5fed7165c2ab7995465dbf6d5ee61,5000,RMG - 1PD - Declared - HHI - RM1.5K - RM5K	,HHI,1483772560735865731,Chrome,Windows,10,False,,,,(not set),,1366x768,en-us,Asia,Southeast Asia,Malaysia,Selangor,Shah Alam,/lifestyle,,Life & Times | New Straits Times,https://www.nst.com.my/lifestyle,1489267,1489480,7,634,7,101631.0,1576.0,213,345467720.1512180611,5LgVxDgzLA5I6DDi
809023,81f5fed7165c2ab7995465dbf6d5ee61,5000,RMG - 1PD - Declared - HHI - RM1.5K - RM5K	,HHI,1483772560735865731,Chrome,Windows,10,False,,,,(not set),,1366x768,en-us,Asia,Southeast Asia,Malaysia,Selangor,Shah Alam,/lifestyle,,Life & Times | New Straits Times,https://www.nst.com.my/lifestyle,1489480,1519475,7,634,7,101631.0,1576.0,29995,345467720.1512180611,5LgVxDgzLA5I6DDi
809023,81f5fed7165c2ab7995465dbf6d5ee61,5000,RMG - 1PD - Declared - HHI - RM1.5K - RM5K	,HHI,1483772560735865731,Chrome,Windows,10,False,,,,(not set),,1366x768,en-us,Asia,Southeast Asia,Malaysia,Selangor,Shah Alam,/,,New Straits Times,https://www.nst.com.my/,501,133588,7,634,7,101631.0,1243.0,133087,345467720.1512180611,5LgVxDgzLA5I6DDi
809023,81f5fed7165c2ab7995465dbf6d5ee61,5000,RMG - 1PD - Declared - HHI - RM1.5K - RM5K	,HHI,1483772560735865731,Chrome,Windows,10,False,,,,(not set),,1366x768,en-us,Asia,Southeast Asia,Malaysia,Selangor,Shah Alam,/business/,/2022/,Celcom-Digi merger red flag,https://www.nst.com.my/business/2022/04/785730/celcom-digi-merger-red-flag,133588,207945,7,634,7,101631.0,1243.0,74357,345467720.1512180611,5LgVxDgzLA5I6DDi
809023,81f5fed7165c2ab7995465dbf6d5ee61,5000,RMG - 1PD - Declared - HHI - RM1.5K - RM5K	,HHI,1483772560735865731,Chrome,Windows,10,False,,,,(not set),,1366x768,en-us,Asia,Southeast Asia,Malaysia,Selangor,Shah Alam,/news/,/nation/,"Don't bring kids to Ramadan bazaars, says Dr Noor Azmi",https://www.nst.com.my/news/nation/2022/04/785761/dont-bring-kids-ramadan-bazaars-says-dr-noor-azmi,207945,265704,7,634,7,101631.0,1243.0,57759,345467720.1512180611,5LgVxDgzLA5I6DDi
809023,81f5fed7165c2ab7995465dbf6d5ee61,5000,RMG - 1PD - Declared - HHI - RM1.5K - RM5K	,HHI,1483772560735865731,Chrome,Windows,10,False,,,,(not set),,1366x768,en-us,Asia,Southeast Asia,Malaysia,Selangor,Shah Alam,/lifestyle,,Life & Times | New Straits Times,https://www.nst.com.my/lifestyle,265704,266244,7,634,7,101631.0,1243.0,540,345467720.1512180611,5LgVxDgzLA5I6DDi
809023,81f5fed7165c2ab7995465dbf6d5ee61,5000,RMG - 1PD - Declared - HHI - RM1.5K - RM5K	,HHI,1483772560735865731,Chrome,Windows,10,False,,,,(not set),,1366x768,en-us,Asia,Southeast Asia,Malaysia,Selangor,Shah Alam,/lifestyle,,Life & Times | New Straits Times,https://www.nst.com.my/lifestyle,266244,294305,7,634,7,101631.0,1243.0,28061,345467720.1512180611,5LgVxDgzLA5I6DDi
809023,81f5fed7165c2ab7995465dbf6d5ee61,5000,RMG - 1PD - Declared - HHI - RM1.5K - RM5K	,HHI,1483772560735865731,Chrome,Windows,10,False,,,,(not set),,1366x768,en-us,Asia,Southeast Asia,Malaysia,Selangor,Shah Alam,/lifestyle/,/sunday-vibes/,This mother's persistence to unearth the hidden talent in her autistic child yields sparkling results,https://www.nst.com.my/lifestyle/sunday-vibes/2022/04/785545/mothers-persistence-unearth-hidden-talent-her-autistic-child,294305,809538,7,634,7,101631.0,1243.0,515233,345467720.1512180611,5LgVxDgzLA5I6DDi
809023,81f5fed7165c2ab7995465dbf6d5ee61,5000,RMG - 1PD - Declared - HHI - RM1.5K - RM5K	,HHI,1483772560735865731,Chrome,Windows,10,False,,,,(not set),,1366x768,en-us,Asia,Southeast Asia,Malaysia,Selangor,Shah Alam,/world,,New Straits Times,https://www.nst.com.my/world,809538,836205,7,634,7,101631.0,1243.0,26667,345467720.1512180611,5LgVxDgzLA5I6DDi
809023,81f5fed7165c2ab7995465dbf6d5ee61,5000,RMG - 1PD - Declared - HHI - RM1.5K - RM5K	,HHI,1483772560735865731,Chrome,Windows,10,False,,,,(not set),,1366x768,en-us,Asia,Southeast Asia,Malaysia,Selangor,Shah Alam,/world/,/world/,"Nearly 100 die in new Mediterranean boat tragedy: UN, MSF",https://www.nst.com.my/world/world/2022/04/785782/nearly-100-die-new-mediterranean-boat-tragedy-un-msf,836205,943976,7,634,7,101631.0,1243.0,107771,345467720.1512180611,5LgVxDgzLA5I6DDi
809023,81f5fed7165c2ab7995465dbf6d5ee61,5000,RMG - 1PD - Declared - HHI - RM1.5K - RM5K	,HHI,1483772560735865731,Chrome,Windows,10,False,,,,(not set),,1366x768,en-us,Asia,Southeast Asia,Malaysia,Selangor,Shah Alam,/world/,/world/,Jordan's Hamzah renounces title of prince,https://www.nst.com.my/world/world/2022/04/785700/jordans-hamzah-renounces-title-prince,943976,1087452,7,634,7,101631.0,1243.0,143476,345467720.1512180611,5LgVxDgzLA5I6DDi
809023,81f5fed7165c2ab7995465dbf6d5ee61,5000,RMG - 1PD - Declared - HHI - RM1.5K - RM5K	,HHI,1483772560735865731,Chrome,Windows,10,False,,,,(not set),,1366x768,en-us,Asia,Southeast Asia,Malaysia,Selangor,Banting,/news,,New Straits Times,https://www.nst.com.my/news,200,133615,7,634,7,101631.0,2525.0,133415,345467720.1512180611,5LgVxDgzLA5I6DDi
809023,81f5fed7165c2ab7995465dbf6d5ee61,5000,RMG - 1PD - Declared - HHI - RM1.5K - RM5K	,HHI,1483772560735865731,Chrome,Windows,10,False,,,,(not set),,1366x768,en-us,Asia,Southeast Asia,Malaysia,Selangor,Banting,/news/,/crime-courts/,Jho Low's partying comes under the spotlight,https://www.nst.com.my/news/crime-courts/2022/03/779964/jho-lows-partying-comes-under-spotlight,133615,302795,7,634,7,101631.0,2525.0,169180,345467720.1512180611,5LgVxDgzLA5I6DDi
809023,81f5fed7165c2ab7995465dbf6d5ee61,5000,RMG - 1PD - Declared - HHI - RM1.5K - RM5K	,HHI,1483772560735865731,Chrome,Windows,10,False,,,,(not set),,1366x768,en-us,Asia,Southeast Asia,Malaysia,Selangor,Banting,/news/,/politics/,"Infighting in Umno, days after Johor's big victory?",https://www.nst.com.my/news/politics/2022/03/780133/infighting-umno-days-after-johors-big-victory,302795,593811,7,634,7,101631.0,2525.0,291016,345467720.1512180611,5LgVxDgzLA5I6DDi
809023,81f5fed7165c2ab7995465dbf6d5ee61,5000,RMG - 1PD - Declared - HHI - RM1.5K - RM5K	,HHI,1483772560735865731,Chrome,Windows,10,False,,,,(not set),,1366x768,en-us,Asia,Southeast Asia,Malaysia,Selangor,Banting,/world/,/world/,Fake heiress Anna Sorokin to be deported to Germany: US media,https://www.nst.com.my/world/world/2022/03/780166/fake-heiress-anna-sorokin-be-deported-germany-us-media,593811,816056,7,634,7,101631.0,2525.0,222245,345467720.1512180611,5LgVxDgzLA5I6DDi
809023,81f5fed7165c2ab7995465dbf6d5ee61,5000,RMG - 1PD - Declared - HHI - RM1.5K - RM5K	,HHI,1483772560735865731,Chrome,Windows,10,False,,,,(not set),,1366x768,en-us,Asia,Southeast Asia,Malaysia,Selangor,Banting,/business/,/2022/,SC warns public about rising scams on Telegram,https://www.nst.com.my/business/2022/03/780179/sc-warns-public-about-rising-scams-telegram,816056,940627,7,634,7,101631.0,2525.0,124571,345467720.1512180611,5LgVxDgzLA5I6DDi
809023,81f5fed7165c2ab7995465dbf6d5ee61,5000,RMG - 1PD - Declared - HHI - RM1.5K - RM5K	,HHI,1483772560735865731,Chrome,Windows,10,False,,,,(not set),,1366x768,en-us,Asia,Southeast Asia,Malaysia,Selangor,Banting,/news/,/nation/,"Ex-cabin crew has no plans to return to flying, wants to focus on her business [NSTTV]",https://www.nst.com.my/news/nation/2022/03/779910/ex-cabin-crew-has-no-plans-return-flying-wants-focus-her-business-nsttv,940627,1194041,7,634,7,101631.0,2525.0,253414,345467720.1512180611,5LgVxDgzLA5I6DDi
809023,81f5fed7165c2ab7995465dbf6d5ee61,5000,RMG - 1PD - Declared - HHI - RM1.5K - RM5K	,HHI,1483772560735865731,Chrome,Windows,10,False,,,,(not set),,1366x768,en-us,Asia,Southeast Asia,Malaysia,Selangor,Banting,/news/,/crime-courts/,Peka president pleads not guilty to unlawful occupation of govt land,https://www.nst.com.my/news/crime-courts/2022/03/780175/peka-president-pleads-not-guilty-unlawful-occupation-govt-land,1194041,1325205,7,634,7,101631.0,2525.0,131164,345467720.1512180611,5LgVxDgzLA5I6DDi
809023,81f5fed7165c2ab7995465dbf6d5ee61,5000,RMG - 1PD - Declared - HHI - RM1.5K - RM5K	,HHI,1483772560735865731,Chrome,Windows,10,False,,,,(not set),,1366x768,en-us,Asia,Southeast Asia,Malaysia,Selangor,Banting,/world/,/world/,France offers fourth Covid jab to over-80s,https://www.nst.com.my/world/world/2022/03/779529/france-offers-fourth-covid-jab-over-80s,1325205,1409649,7,634,7,101631.0,2525.0,84444,345467720.1512180611,5LgVxDgzLA5I6DDi
809023,81f5fed7165c2ab7995465dbf6d5ee61,5000,RMG - 1PD - Declared - HHI - RM1.5K - RM5K	,HHI,1483772560735865731,Chrome,Windows,10,False,,,,(not set),,1366x768,en-us,Asia,Southeast Asia,Malaysia,Selangor,Banting,/lifestyle,,Life & Times | New Straits Times,https://www.nst.com.my/lifestyle,1409649,1410074,7,634,7,101631.0,2525.0,425,345467720.1512180611,5LgVxDgzLA5I6DDi
809023,81f5fed7165c2ab7995465dbf6d5ee61,5000,RMG - 1PD - Declared - HHI - RM1.5K - RM5K	,HHI,1483772560735865731,Chrome,Windows,10,False,,,,(not set),,1366x768,en-us,Asia,Southeast Asia,Malaysia,Selangor,Banting,/lifestyle,,Life & Times | New Straits Times,https://www.nst.com.my/lifestyle,1410074,1436212,7,634,7,101631.0,2525.0,26138,345467720.1512180611,5LgVxDgzLA5I6DDi
809023,81f5fed7165c2ab7995465dbf6d5ee61,5000,RMG - 1PD - Declared - HHI - RM1.5K - RM5K	,HHI,1483772560735865731,Chrome,Windows,10,False,,,,(not set),,1366x768,en-us,Asia,Southeast Asia,Malaysia,Selangor,Banting,/lifestyle/,/sunday-vibes/,Malaysian recalls his time in Ukraine as a visiting professor and shares his fears,https://www.nst.com.my/lifestyle/sunday-vibes/2022/03/779569/malaysian-recalls-his-time-ukraine-visiting-professor-and,1436212,2307199,7,634,7,101631.0,2525.0,870987,345467720.1512180611,5LgVxDgzLA5I6DDi
809023,81f5fed7165c2ab7995465dbf6d5ee61,5000,RMG - 1PD - Declared - HHI - RM1.5K - RM5K	,HHI,1483772560735865731,Chrome,Windows,10,False,,,,(not set),,1366x768,en-us,Asia,Southeast Asia,Malaysia,Selangor,Banting,/world,,New Straits Times,https://www.nst.com.my/world,2307199,2322735,7,634,7,101631.0,2525.0,15536,345467720.1512180611,5LgVxDgzLA5I6DDi
809023,81f5fed7165c2ab7995465dbf6d5ee61,5000,RMG - 1PD - Declared - HHI - RM1.5K - RM5K	,HHI,1483772560735865731,Chrome,Windows,10,False,,,,(not set),,1366x768,en-us,Asia,Southeast Asia,Malaysia,Selangor,Banting,/world/,/world/,Ukraine launches website for cryptocurrency donations,https://www.nst.com.my/world/world/2022/03/780149/ukraine-launches-website-cryptocurrency-donations,2322735,2448060,7,634,7,101631.0,2525.0,125325,345467720.1512180611,5LgVxDgzLA5I6DDi
809023,81f5fed7165c2ab7995465dbf6d5ee61,5000,RMG - 1PD - Declared - HHI - RM1.5K - RM5K	,HHI,1483772560735865731,Chrome,Windows,10,False,,,,(not set),,1366x768,en-us,Asia,Southeast Asia,Malaysia,Selangor,Banting,/lifestyle,,Life & Times | New Straits Times,https://www.nst.com.my/lifestyle,2448060,2448447,7,634,7,101631.0,2525.0,387,345467720.1512180611,5LgVxDgzLA5I6DDi
809023,81f5fed7165c2ab7995465dbf6d5ee61,5000,RMG - 1PD - Declared - HHI - RM1.5K - RM5K	,HHI,1483772560735865731,Chrome,Windows,10,False,,,,(not set),,1366x768,en-us,Asia,Southeast Asia,Malaysia,Selangor,Banting,/lifestyle,,Life & Times | New Straits Times,https://www.nst.com.my/lifestyle,2448447,2467467,7,634,7,101631.0,2525.0,19020,345467720.1512180611,5LgVxDgzLA5I6DDi
809023,19dcf09a66dd0e5c6cf465eb89646c7,5000,RMG - 1PD - Declared - HHI - RM1.5K - RM5K	,HHI,1654204473757714580,Android Webview,Android,9,True,Vivo,1804,touchscreen,Vivo 1804 V11,V11,360x780,en-us,Asia,Southeast Asia,Malaysia,Selangor,Shah Alam,/pernah-samakan-kemaluan-bekas-isteri-dengan-bau-ikan-masin-pelakon-akui-menyesal-rindukan-anak,,,https://ohbulan.com/pernah-samakan-kemaluan-bekas-isteri-dengan-bau-ikan-masin-pelakon-akui-menyesal-rindukan-anak,0,557999,9,523,9,1176.0,558.0,557999,385149492.1546700948,lODzZX+A9lyjKUAb
818744,e881f6d5346bcc040af3fdac2c33c25e,0,"RMG - 1PD - Declared - HHI - <RM1,500	",HHI,16948168047644307295,Chrome,Android,10,True,Huawei,ELE-L29,touchscreen,Huawei ELE-L29 P30,P30,320x694,en-gb,Asia,Southeast Asia,Malaysia,Kedah,Sungai Petani,/news/,/crime-courts/,Widow losses RM3.9 million to 'Korean man' in love scam [NSTTV],https://www.nst.com.my/news/crime-courts/2022/03/781795/widow-losses-rm39-million-korean-man-love-scam-nsttv,826,28570,8,663,9,236.0,29.0,27744,amp-cYzUiOeED0TrMEInhx6NMA,JMRelDvI+7c7N5a/
818744,d29409cc206409c6182a5937b2dc2be3,0,"RMG - 1PD - Declared - HHI - <RM1,500	",HHI,1766583362536420708,Android Webview,Android,12,True,Samsung,SM-N970F,touchscreen,Samsung SM-N970F Galaxy Note10,Galaxy Note10,412x869,en-gb,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/tersedar-pukul-2-pagi-wanita-terkejut-tengok-ada-orang-tabur-sesuatu-depan-rumah,,"Tersedar Pukul 2 Pagi, Wanita Terkejut Tengok Ada Orang Tabur 'Sesuatu' Depan Rumah",https://ohbulan.com/tersedar-pukul-2-pagi-wanita-terkejut-tengok-ada-orang-tabur-sesuatu-depan-rumah,0,104781,11,245,11,375.0,110.0,104781,411314741.1578710372,5+n0YSNeGuOHa0qh
809024,444b57aeb4a368852b342a19bfe668a3,10000,RMG - 1PD - Declared - HHI - RM5k - 10k+	,HHI,1825853035040376295,Chrome,Android,10,True,Huawei,MAR-LX2,touchscreen,Huawei MAR-LX2 Nova 4e,Nova 4e,360x771,en-gb,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/,,New Straits Times,https://www.nst.com.my/,718,37068,19,1144,21,4998.0,95.0,36350,425114537.1571194343,ekoqLuIa5sbUWpXn
809024,444b57aeb4a368852b342a19bfe668a3,10000,RMG - 1PD - Declared - HHI - RM5k - 10k+	,HHI,1825853035040376295,Chrome,Android,10,True,Huawei,MAR-LX2,touchscreen,Huawei MAR-LX2 Nova 4e,Nova 4e,360x771,en-gb,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/,,New Straits Times,https://www.nst.com.my/,718,37068,19,1144,21,4998.0,95.0,36350,425114537.1571194343,p13ToZ2q5DsYbDcC
809024,444b57aeb4a368852b342a19bfe668a3,10000,RMG - 1PD - Declared - HHI - RM5k - 10k+	,HHI,1825853035040376295,Chrome,Android,10,True,Huawei,MAR-LX2,touchscreen,Huawei MAR-LX2 Nova 4e,Nova 4e,360x771,en-gb,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/,,New Straits Times,https://www.nst.com.my/,449,19605,19,1144,21,4998.0,76.0,19156,425114537.1571194343,ekoqLuIa5sbUWpXn
809024,444b57aeb4a368852b342a19bfe668a3,10000,RMG - 1PD - Declared - HHI - RM5k - 10k+	,HHI,1825853035040376295,Chrome,Android,10,True,Huawei,MAR-LX2,touchscreen,Huawei MAR-LX2 Nova 4e,Nova 4e,360x771,en-gb,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/,,New Straits Times,https://www.nst.com.my/,449,19605,19,1144,21,4998.0,76.0,19156,425114537.1571194343,p13ToZ2q5DsYbDcC
809024,444b57aeb4a368852b342a19bfe668a3,10000,RMG - 1PD - Declared - HHI - RM5k - 10k+	,HHI,1825853035040376295,Chrome,Android,10,True,Huawei,MAR-LX2,touchscreen,Huawei MAR-LX2 Nova 4e,Nova 4e,360x771,en-gb,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/,,New Straits Times,https://www.nst.com.my/,1053,23949,19,1144,21,4998.0,491.0,22896,425114537.1571194343,ekoqLuIa5sbUWpXn
809024,444b57aeb4a368852b342a19bfe668a3,10000,RMG - 1PD - Declared - HHI - RM5k - 10k+	,HHI,1825853035040376295,Chrome,Android,10,True,Huawei,MAR-LX2,touchscreen,Huawei MAR-LX2 Nova 4e,Nova 4e,360x771,en-gb,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/,,New Straits Times,https://www.nst.com.my/,1053,23949,19,1144,21,4998.0,491.0,22896,425114537.1571194343,p13ToZ2q5DsYbDcC
809024,444b57aeb4a368852b342a19bfe668a3,10000,RMG - 1PD - Declared - HHI - RM5k - 10k+	,HHI,1825853035040376295,Chrome,Android,10,True,Huawei,MAR-LX2,touchscreen,Huawei MAR-LX2 Nova 4e,Nova 4e,360x771,en-gb,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/news/,/nation/,More Taman Bukit Permai residents ordered to vacate homes,https://www.nst.com.my/news/nation/2022/03/780349/more-taman-bukit-permai-residents-ordered-vacate-homes,23949,114529,19,1144,21,4998.0,491.0,90580,425114537.1571194343,ekoqLuIa5sbUWpXn
809024,444b57aeb4a368852b342a19bfe668a3,10000,RMG - 1PD - Declared - HHI - RM5k - 10k+	,HHI,1825853035040376295,Chrome,Android,10,True,Huawei,MAR-LX2,touchscreen,Huawei MAR-LX2 Nova 4e,Nova 4e,360x771,en-gb,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/news/,/nation/,More Taman Bukit Permai residents ordered to vacate homes,https://www.nst.com.my/news/nation/2022/03/780349/more-taman-bukit-permai-residents-ordered-vacate-homes,23949,114529,19,1144,21,4998.0,491.0,90580,425114537.1571194343,p13ToZ2q5DsYbDcC
809024,444b57aeb4a368852b342a19bfe668a3,10000,RMG - 1PD - Declared - HHI - RM5k - 10k+	,HHI,1825853035040376295,Chrome,Android,10,True,Huawei,MAR-LX2,touchscreen,Huawei MAR-LX2 Nova 4e,Nova 4e,360x771,en-gb,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/,,New Straits Times,https://www.nst.com.my/,114529,167550,19,1144,21,4998.0,491.0,53021,425114537.1571194343,ekoqLuIa5sbUWpXn
809024,444b57aeb4a368852b342a19bfe668a3,10000,RMG - 1PD - Declared - HHI - RM5k - 10k+	,HHI,1825853035040376295,Chrome,Android,10,True,Huawei,MAR-LX2,touchscreen,Huawei MAR-LX2 Nova 4e,Nova 4e,360x771,en-gb,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/,,New Straits Times,https://www.nst.com.my/,114529,167550,19,1144,21,4998.0,491.0,53021,425114537.1571194343,p13ToZ2q5DsYbDcC
809024,444b57aeb4a368852b342a19bfe668a3,10000,RMG - 1PD - Declared - HHI - RM5k - 10k+	,HHI,1825853035040376295,Chrome,Android,10,True,Huawei,MAR-LX2,touchscreen,Huawei MAR-LX2 Nova 4e,Nova 4e,360x771,en-gb,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/opinion/,/letters/,Change and adapt for another new normal,https://www.nst.com.my/opinion/letters/2022/03/780375/change-and-adapt-another-new-normal,167550,490699,19,1144,21,4998.0,491.0,323149,425114537.1571194343,ekoqLuIa5sbUWpXn
809024,444b57aeb4a368852b342a19bfe668a3,10000,RMG - 1PD - Declared - HHI - RM5k - 10k+	,HHI,1825853035040376295,Chrome,Android,10,True,Huawei,MAR-LX2,touchscreen,Huawei MAR-LX2 Nova 4e,Nova 4e,360x771,en-gb,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/opinion/,/letters/,Change and adapt for another new normal,https://www.nst.com.my/opinion/letters/2022/03/780375/change-and-adapt-another-new-normal,167550,490699,19,1144,21,4998.0,491.0,323149,425114537.1571194343,p13ToZ2q5DsYbDcC
809024,444b57aeb4a368852b342a19bfe668a3,10000,RMG - 1PD - Declared - HHI - RM5k - 10k+	,HHI,1825853035040376295,Chrome,Android,10,True,Huawei,MAR-LX2,touchscreen,Huawei MAR-LX2 Nova 4e,Nova 4e,360x771,en-gb,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/,,New Straits Times,https://www.nst.com.my/,716,19217,19,1144,21,4998.0,41.0,18501,425114537.1571194343,ekoqLuIa5sbUWpXn
809024,444b57aeb4a368852b342a19bfe668a3,10000,RMG - 1PD - Declared - HHI - RM5k - 10k+	,HHI,1825853035040376295,Chrome,Android,10,True,Huawei,MAR-LX2,touchscreen,Huawei MAR-LX2 Nova 4e,Nova 4e,360x771,en-gb,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/,,New Straits Times,https://www.nst.com.my/,716,19217,19,1144,21,4998.0,41.0,18501,425114537.1571194343,p13ToZ2q5DsYbDcC
809024,444b57aeb4a368852b342a19bfe668a3,10000,RMG - 1PD - Declared - HHI - RM5k - 10k+	,HHI,1825853035040376295,Chrome,Android,10,True,Huawei,MAR-LX2,touchscreen,Huawei MAR-LX2 Nova 4e,Nova 4e,360x771,en-gb,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/world/,/world/,"'Now or never' to avoid climate catastrophe, warns UN",https://www.nst.com.my/world/world/2022/04/786029/now-or-never-avoid-climate-catastrophe-warns-un,19217,40919,19,1144,21,4998.0,41.0,21702,425114537.1571194343,ekoqLuIa5sbUWpXn
